Mapping parameters for Metacarcinus magister (Dungeness crab)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 67 |  77,
Bounding Box (NSWE): ,61,23,-179,-110

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Metacarcinus,magister,50.25,-124.25,7512:104:1,0.02
Metacarcinus,magister,50.75,-124.75,7512:104:4,0.02
Metacarcinus,magister,50.75,-125.25,7512:205:3,0.02
Metacarcinus,magister,50.75,-125.75,7512:205:4,0.02
Metacarcinus,magister,51.25,-125.75,7512:215:2,0.02
Metacarcinus,magister,51.25,-126.75,7512:216:2,0.02
Metacarcinus,magister,51.75,-127.25,7512:217:3,0.05
Metacarcinus,magister,52.25,-127.25,7512:227:1,0.02
Metacarcinus,magister,52.75,-127.25,7512:227:3,0.02
Metacarcinus,magister,52.75,-127.75,7512:227:4,0.02
Metacarcinus,magister,53.25,-128.25,7512:238:1,0.02
Metacarcinus,magister,53.25,-128.75,7512:238:2,0.05
Metacarcinus,magister,53.75,-128.25,7512:238:3,0.02
Metacarcinus,magister,54.25,-128.75,7512:248:2,0.02
Metacarcinus,magister,55.75,-129.75,7512:459:4,0.02
Metacarcinus,magister,55.75,-130.25,7513:350:3,0.02
Metacarcinus,magister,56.25,-131.25,7513:361:1,0.02
Metacarcinus,magister,56.75,-133.25,7513:363:3,0.11
Metacarcinus,magister,58.25,-139.75,7513:489:2,0.14
Metacarcinus,magister,59.25,-136.25,7513:496:1,0.01
Metacarcinus,magister,59.25,-136.75,7513:496:2,0.03
Metacarcinus,magister,59.25,-137.25,7513:497:1,0.02
Metacarcinus,magister,59.75,-138.75,7513:498:4,0.02
Metacarcinus,magister,54.75,-157.25,7515:247:3,0.09
Metacarcinus,magister,54.75,-157.75,7515:247:4,0.09
Metacarcinus,magister,54.75,-158.25,7515:248:3,0.05
Metacarcinus,magister,54.75,-158.75,7515:248:4,0.05
Metacarcinus,magister,55.75,-153.25,7515:353:3,0.06
Metacarcinus,magister,55.75,-153.75,7515:353:4,0.19
Metacarcinus,magister,55.75,-154.25,7515:354:3,0.14
Metacarcinus,magister,55.75,-154.75,7515:354:4,0.17
Metacarcinus,magister,56.75,-151.25,7515:361:3,0.17
Metacarcinus,magister,56.25,-152.25,7515:362:1,0.19
Metacarcinus,magister,56.25,-152.75,7515:362:2,0.19
Metacarcinus,magister,56.75,-152.25,7515:362:3,0.19
Metacarcinus,magister,56.75,-152.75,7515:362:4,0.18
Metacarcinus,magister,56.25,-153.25,7515:363:1,0.16
Metacarcinus,magister,56.25,-153.75,7515:363:2,0.16
Metacarcinus,magister,56.75,-153.25,7515:363:3,0.10
Metacarcinus,magister,56.75,-153.75,7515:363:4,0.08
Metacarcinus,magister,56.25,-154.25,7515:364:1,0.12
Metacarcinus,magister,56.25,-154.75,7515:364:2,0.13
Metacarcinus,magister,56.75,-154.25,7515:364:3,0.02
Metacarcinus,magister,56.75,-154.75,7515:364:4,0.12
Metacarcinus,magister,57.25,-152.25,7515:372:1,0.09
Metacarcinus,magister,57.25,-152.75,7515:372:2,0.02
Metacarcinus,magister,57.75,-152.25,7515:372:3,0.11
Metacarcinus,magister,57.75,-152.75,7515:372:4,0.09
Metacarcinus,magister,57.25,-153.25,7515:373:1,0.06
Metacarcinus,magister,57.25,-153.75,7515:373:2,0.04
Metacarcinus,magister,57.75,-153.25,7515:373:3,0.03
Metacarcinus,magister,57.75,-153.75,7515:373:4,0.01
Metacarcinus,magister,57.25,-154.25,7515:374:1,0.03
Metacarcinus,magister,57.25,-154.75,7515:374:2,0.02
Metacarcinus,magister,57.75,-154.75,7515:374:4,0.02
Metacarcinus,magister,58.25,-151.75,7515:381:2,0.17
Metacarcinus,magister,58.75,-151.75,7515:381:4,0.17
Metacarcinus,magister,58.25,-152.25,7515:382:1,0.03
Metacarcinus,magister,58.25,-152.75,7515:382:2,0.03
Metacarcinus,magister,58.75,-152.25,7515:382:3,0.03
Metacarcinus,magister,58.75,-152.75,7515:382:4,0.03
Metacarcinus,magister,59.25,-150.25,7515:390:1,0.17
Metacarcinus,magister,59.25,-151.25,7515:391:1,0.07
Metacarcinus,magister,59.25,-151.75,7515:391:2,0.11
Metacarcinus,magister,59.75,-151.25,7515:391:3,0.07
Metacarcinus,magister,59.75,-151.75,7515:391:4,0.05
Metacarcinus,magister,55.25,-155.75,7515:455:2,0.11
Metacarcinus,magister,55.75,-155.25,7515:455:3,0.12
Metacarcinus,magister,55.75,-155.75,7515:455:4,0.12
Metacarcinus,magister,55.25,-156.25,7515:456:1,0.04
Metacarcinus,magister,55.25,-156.75,7515:456:2,0.04
Metacarcinus,magister,55.75,-156.25,7515:456:3,0.04
Metacarcinus,magister,55.75,-156.75,7515:456:4,0.04
Metacarcinus,magister,56.25,-155.25,7515:465:1,0.05
Metacarcinus,magister,56.25,-155.75,7515:465:2,0.05
Metacarcinus,magister,56.75,-155.25,7515:465:3,0.04
Metacarcinus,magister,56.75,-155.75,7515:465:4,0.04
Metacarcinus,magister,60.25,-148.75,7614:208:2,0.01
Metacarcinus,magister,60.75,-148.75,7614:208:4,0.02
Metacarcinus,magister,34.25,-119.25,7311:249:1,0.36
Metacarcinus,magister,34.25,-119.75,7311:249:2,0.36
Metacarcinus,magister,33.75,-120.25,7312:130:3,0.29
Metacarcinus,magister,34.75,-120.25,7312:140:3,0.23
Metacarcinus,magister,34.75,-121.25,7312:141:3,0.31
Metacarcinus,magister,34.75,-121.75,7312:141:4,0.28
Metacarcinus,magister,35.25,-121.75,7312:351:2,0.24
Metacarcinus,magister,41.75,-124.75,7412:114:4,0.35
Metacarcinus,magister,45.25,-124.75,7412:354:2,0.20
Metacarcinus,magister,49.25,-122.75,7412:392:2,0.34
Metacarcinus,magister,48.75,-126.75,7412:486:4,0.25
Metacarcinus,magister,56.75,-132.25,7513:362:3,0.34
Metacarcinus,magister,56.75,-132.75,7513:362:4,0.22
Metacarcinus,magister,56.25,-133.25,7513:363:1,0.33
Metacarcinus,magister,56.75,-134.75,7513:364:4,0.22
Metacarcinus,magister,57.75,-135.75,7513:475:4,0.21
Metacarcinus,magister,59.25,-139.25,7513:499:1,0.33
Metacarcinus,magister,57.75,-149.25,7514:479:3,0.39
Metacarcinus,magister,57.75,-149.75,7514:479:4,0.39
Metacarcinus,magister,59.25,-145.25,7514:495:1,0.38
Metacarcinus,magister,59.75,-148.75,7514:498:4,0.36
Metacarcinus,magister,59.25,-149.75,7514:499:2,0.36
Metacarcinus,magister,59.75,-149.25,7514:499:3,0.30
Metacarcinus,magister,56.75,-151.75,7515:361:4,0.24
Metacarcinus,magister,57.25,-150.25,7515:370:1,0.33
Metacarcinus,magister,57.25,-150.75,7515:370:2,0.33
Metacarcinus,magister,57.75,-150.25,7515:370:3,0.33
Metacarcinus,magister,57.75,-150.75,7515:370:4,0.33
Metacarcinus,magister,57.25,-151.25,7515:371:1,0.25
Metacarcinus,magister,57.25,-151.75,7515:371:2,0.24
Metacarcinus,magister,57.75,-151.25,7515:371:3,0.24
Metacarcinus,magister,57.75,-151.75,7515:371:4,0.22
Metacarcinus,magister,58.25,-150.25,7515:380:1,0.36
Metacarcinus,magister,58.25,-150.75,7515:380:2,0.36
Metacarcinus,magister,58.75,-150.25,7515:380:3,0.35
Metacarcinus,magister,58.75,-150.75,7515:380:4,0.34
Metacarcinus,magister,58.25,-151.25,7515:381:1,0.22
Metacarcinus,magister,58.75,-151.25,7515:381:3,0.21
Metacarcinus,magister,59.25,-150.75,7515:390:2,0.26
Metacarcinus,magister,59.75,-150.25,7515:390:3,0.26
Metacarcinus,magister,59.75,-150.75,7515:390:4,0.22
Metacarcinus,magister,60.25,-149.25,7614:209:1,0.35
Metacarcinus,magister,60.75,-149.25,7614:209:3,0.23
Metacarcinus,magister,34.25,-120.25,7312:140:1,0.43
Metacarcinus,magister,34.25,-120.75,7312:140:2,0.44
Metacarcinus,magister,34.75,-120.75,7312:140:4,0.44
Metacarcinus,magister,35.25,-120.75,7312:350:2,0.59
Metacarcinus,magister,49.25,-123.25,7412:393:1,0.51
Metacarcinus,magister,47.75,-125.75,7412:475:4,0.51
Metacarcinus,magister,55.75,-131.75,7513:351:4,0.48
Metacarcinus,magister,55.25,-132.75,7513:352:2,0.54
Metacarcinus,magister,56.25,-132.25,7513:362:1,0.56
Metacarcinus,magister,56.25,-132.75,7513:362:2,0.45
Metacarcinus,magister,56.25,-134.25,7513:364:1,0.56
Metacarcinus,magister,56.25,-134.75,7513:364:2,0.45
Metacarcinus,magister,56.25,-135.25,7513:465:1,0.57
Metacarcinus,magister,56.75,-135.75,7513:465:4,0.57
Metacarcinus,magister,57.25,-135.75,7513:475:2,0.43
Metacarcinus,magister,58.25,-136.25,7513:486:1,0.56
Metacarcinus,magister,58.75,-136.25,7513:486:3,0.45
Metacarcinus,magister,58.25,-137.75,7513:487:2,0.57
Metacarcinus,magister,59.25,-139.75,7513:499:2,0.55
Metacarcinus,magister,59.75,-139.25,7513:499:3,0.50
Metacarcinus,magister,59.75,-139.75,7513:499:4,0.44
Metacarcinus,magister,59.25,-142.25,7514:392:1,0.48
Metacarcinus,magister,59.75,-142.25,7514:392:3,0.57
Metacarcinus,magister,59.75,-142.75,7514:392:4,0.58
Metacarcinus,magister,59.75,-143.25,7514:393:3,0.45
Metacarcinus,magister,59.75,-143.75,7514:393:4,0.45
Metacarcinus,magister,59.75,-144.25,7514:394:3,0.53
Metacarcinus,magister,58.25,-148.25,7514:488:1,0.51
Metacarcinus,magister,58.25,-148.75,7514:488:2,0.51
Metacarcinus,magister,58.75,-148.25,7514:488:3,0.50
Metacarcinus,magister,58.75,-148.75,7514:488:4,0.51
Metacarcinus,magister,58.25,-149.25,7514:489:1,0.45
Metacarcinus,magister,58.25,-149.75,7514:489:2,0.45
Metacarcinus,magister,58.75,-149.25,7514:489:3,0.45
Metacarcinus,magister,58.75,-149.75,7514:489:4,0.45
Metacarcinus,magister,59.75,-147.25,7514:497:3,0.54
Metacarcinus,magister,59.75,-147.75,7514:497:4,0.46
Metacarcinus,magister,59.25,-148.25,7514:498:1,0.55
Metacarcinus,magister,59.25,-148.75,7514:498:2,0.56
Metacarcinus,magister,59.75,-148.25,7514:498:3,0.43
Metacarcinus,magister,59.25,-149.25,7514:499:1,0.47
Metacarcinus,magister,59.75,-149.75,7514:499:4,0.42
Metacarcinus,magister,60.25,-139.25,7613:209:1,0.49
Metacarcinus,magister,60.25,-139.75,7613:209:2,0.49
Metacarcinus,magister,60.25,-141.25,7614:101:1,0.58
Metacarcinus,magister,60.25,-141.75,7614:101:2,0.58
Metacarcinus,magister,60.25,-142.25,7614:102:1,0.55
Metacarcinus,magister,60.25,-142.75,7614:102:2,0.55
Metacarcinus,magister,60.25,-143.25,7614:103:1,0.59
Metacarcinus,magister,60.25,-143.75,7614:103:2,0.59
Metacarcinus,magister,60.25,-145.25,7614:205:1,0.54
Metacarcinus,magister,60.25,-145.75,7614:205:2,0.54
Metacarcinus,magister,60.25,-146.25,7614:206:1,0.43
Metacarcinus,magister,60.25,-146.75,7614:206:2,0.43
Metacarcinus,magister,60.25,-147.25,7614:207:1,0.41
Metacarcinus,magister,60.25,-147.75,7614:207:2,0.41
Metacarcinus,magister,60.25,-148.25,7614:208:1,0.45
Metacarcinus,magister,35.25,-121.25,7312:351:1,0.73
Metacarcinus,magister,35.75,-121.25,7312:351:3,0.73
Metacarcinus,magister,36.25,-122.25,7312:362:1,0.75
Metacarcinus,magister,48.75,-123.75,7412:383:4,0.73
Metacarcinus,magister,49.25,-123.75,7412:393:2,0.66
Metacarcinus,magister,49.75,-123.75,7412:393:4,0.68
Metacarcinus,magister,48.75,-125.25,7412:485:3,0.79
Metacarcinus,magister,50.75,-129.75,7512:209:4,0.77
Metacarcinus,magister,51.25,-127.25,7512:217:1,0.66
Metacarcinus,magister,55.25,-129.75,7512:459:2,0.78
Metacarcinus,magister,53.25,-133.25,7513:133:1,0.75
Metacarcinus,magister,55.75,-131.25,7513:351:3,0.72
Metacarcinus,magister,55.75,-132.25,7513:352:3,0.75
Metacarcinus,magister,55.75,-133.25,7513:353:3,0.75
Metacarcinus,magister,56.25,-131.75,7513:361:2,0.65
Metacarcinus,magister,56.75,-134.25,7513:364:3,0.67
Metacarcinus,magister,56.75,-136.25,7513:466:3,0.62
Metacarcinus,magister,57.25,-136.25,7513:476:1,0.68
Metacarcinus,magister,57.75,-136.25,7513:476:3,0.79
Metacarcinus,magister,57.75,-136.75,7513:476:4,0.68
Metacarcinus,magister,57.75,-138.25,7513:478:3,0.64
Metacarcinus,magister,58.25,-136.75,7513:486:2,0.79
Metacarcinus,magister,58.75,-136.75,7513:486:4,0.67
Metacarcinus,magister,58.25,-137.25,7513:487:1,0.68
Metacarcinus,magister,58.75,-137.25,7513:487:3,0.79
Metacarcinus,magister,58.75,-137.75,7513:487:4,0.79
Metacarcinus,magister,58.25,-138.25,7513:488:1,0.78
Metacarcinus,magister,58.75,-138.25,7513:488:3,0.67
Metacarcinus,magister,58.75,-138.75,7513:488:4,0.78
Metacarcinus,magister,58.25,-139.25,7513:489:1,0.74
Metacarcinus,magister,59.25,-138.25,7513:498:1,0.72
Metacarcinus,magister,59.25,-138.75,7513:498:2,0.62
Metacarcinus,magister,58.75,-140.25,7514:380:3,0.79
Metacarcinus,magister,58.75,-140.75,7514:380:4,0.61
Metacarcinus,magister,59.25,-140.25,7514:390:1,0.64
Metacarcinus,magister,59.25,-140.75,7514:390:2,0.74
Metacarcinus,magister,59.75,-140.25,7514:390:3,0.64
Metacarcinus,magister,59.75,-140.75,7514:390:4,0.74
Metacarcinus,magister,59.25,-141.25,7514:391:1,0.74
Metacarcinus,magister,59.25,-141.75,7514:391:2,0.75
Metacarcinus,magister,59.75,-141.25,7514:391:3,0.60
Metacarcinus,magister,59.75,-141.75,7514:391:4,0.60
Metacarcinus,magister,59.75,-144.75,7514:394:4,0.62
Metacarcinus,magister,59.25,-145.75,7514:495:2,0.68
Metacarcinus,magister,59.75,-145.25,7514:495:3,0.60
Metacarcinus,magister,59.75,-145.75,7514:495:4,0.62
Metacarcinus,magister,59.25,-146.25,7514:496:1,0.64
Metacarcinus,magister,59.25,-146.75,7514:496:2,0.64
Metacarcinus,magister,59.75,-146.25,7514:496:3,0.63
Metacarcinus,magister,59.75,-146.75,7514:496:4,0.61
Metacarcinus,magister,59.25,-147.25,7514:497:1,0.61
Metacarcinus,magister,59.25,-147.75,7514:497:2,0.61
Metacarcinus,magister,60.25,-144.25,7614:104:1,0.64
Metacarcinus,magister,60.25,-144.75,7614:104:2,0.64
Metacarcinus,magister,36.25,-121.25,7312:361:1,1.00
Metacarcinus,magister,36.25,-121.75,7312:361:2,1.00
Metacarcinus,magister,36.75,-121.75,7312:361:4,1.00
Metacarcinus,magister,36.75,-122.25,7312:362:3,1.00
Metacarcinus,magister,37.25,-122.25,7312:372:1,1.00
Metacarcinus,magister,37.25,-122.75,7312:372:2,1.00
Metacarcinus,magister,37.75,-122.25,7312:372:3,1.00
Metacarcinus,magister,37.75,-122.75,7312:372:4,1.00
Metacarcinus,magister,37.75,-123.25,7312:373:3,1.00
Metacarcinus,magister,38.25,-122.25,7312:382:1,1.00
Metacarcinus,magister,38.25,-122.75,7312:382:2,1.00
Metacarcinus,magister,38.25,-123.25,7312:383:1,1.00
Metacarcinus,magister,38.25,-123.75,7312:383:2,0.85
Metacarcinus,magister,38.75,-123.25,7312:383:3,1.00
Metacarcinus,magister,38.75,-123.75,7312:383:4,1.00
Metacarcinus,magister,39.25,-123.75,7312:393:2,1.00
Metacarcinus,magister,39.75,-123.75,7312:393:4,1.00
Metacarcinus,magister,39.75,-124.25,7312:394:3,1.00
Metacarcinus,magister,40.25,-124.25,7412:104:1,1.00
Metacarcinus,magister,40.25,-124.75,7412:104:2,1.00
Metacarcinus,magister,40.75,-124.25,7412:104:3,1.00
Metacarcinus,magister,40.75,-124.75,7412:104:4,1.00
Metacarcinus,magister,41.25,-124.25,7412:114:1,1.00
Metacarcinus,magister,41.25,-124.75,7412:114:2,1.00
Metacarcinus,magister,41.75,-124.25,7412:114:3,1.00
Metacarcinus,magister,42.25,-124.25,7412:124:1,1.00
Metacarcinus,magister,42.25,-124.75,7412:124:2,1.00
Metacarcinus,magister,42.75,-124.25,7412:124:3,1.00
Metacarcinus,magister,42.75,-124.75,7412:124:4,1.00
Metacarcinus,magister,43.25,-124.25,7412:134:1,1.00
Metacarcinus,magister,43.25,-124.75,7412:134:2,1.00
Metacarcinus,magister,43.75,-124.25,7412:134:3,1.00
Metacarcinus,magister,43.75,-124.75,7412:134:4,1.00
Metacarcinus,magister,44.25,-124.25,7412:144:1,1.00
Metacarcinus,magister,44.25,-124.75,7412:144:2,1.00
Metacarcinus,magister,44.75,-124.25,7412:144:3,1.00
Metacarcinus,magister,44.75,-124.75,7412:144:4,1.00
Metacarcinus,magister,45.25,-123.75,7412:353:2,1.00
Metacarcinus,magister,45.75,-123.75,7412:353:4,1.00
Metacarcinus,magister,45.25,-124.25,7412:354:1,1.00
Metacarcinus,magister,45.75,-124.25,7412:354:3,1.00
Metacarcinus,magister,45.75,-124.75,7412:354:4,1.00
Metacarcinus,magister,46.25,-123.75,7412:363:2,1.00
Metacarcinus,magister,46.75,-123.75,7412:363:4,1.00
Metacarcinus,magister,46.25,-124.25,7412:364:1,1.00
Metacarcinus,magister,46.25,-124.75,7412:364:2,1.00
Metacarcinus,magister,46.75,-124.25,7412:364:3,1.00
Metacarcinus,magister,46.75,-124.75,7412:364:4,1.00
Metacarcinus,magister,47.25,-122.25,7412:372:1,1.00
Metacarcinus,magister,47.75,-122.25,7412:372:3,1.00
Metacarcinus,magister,47.75,-122.75,7412:372:4,1.00
Metacarcinus,magister,47.25,-124.25,7412:374:1,1.00
Metacarcinus,magister,47.25,-124.75,7412:374:2,1.00
Metacarcinus,magister,47.75,-124.25,7412:374:3,1.00
Metacarcinus,magister,47.75,-124.75,7412:374:4,1.00
Metacarcinus,magister,48.25,-122.25,7412:382:1,1.00
Metacarcinus,magister,48.25,-122.75,7412:382:2,1.00
Metacarcinus,magister,48.75,-122.25,7412:382:3,0.81
Metacarcinus,magister,48.75,-122.75,7412:382:4,1.00
Metacarcinus,magister,48.25,-123.25,7412:383:1,1.00
Metacarcinus,magister,48.25,-123.75,7412:383:2,1.00
Metacarcinus,magister,48.75,-123.25,7412:383:3,1.00
Metacarcinus,magister,48.25,-124.25,7412:384:1,1.00
Metacarcinus,magister,48.25,-124.75,7412:384:2,1.00
Metacarcinus,magister,48.75,-124.25,7412:384:3,1.00
Metacarcinus,magister,48.75,-124.75,7412:384:4,0.96
Metacarcinus,magister,49.25,-124.25,7412:394:1,0.99
Metacarcinus,magister,49.25,-124.75,7412:394:2,0.81
Metacarcinus,magister,49.75,-124.25,7412:394:3,1.00
Metacarcinus,magister,49.75,-124.75,7412:394:4,1.00
Metacarcinus,magister,47.75,-125.25,7412:475:3,1.00
Metacarcinus,magister,48.25,-125.25,7412:485:1,1.00
Metacarcinus,magister,48.25,-125.75,7412:485:2,1.00
Metacarcinus,magister,48.75,-125.75,7412:485:4,0.92
Metacarcinus,magister,48.25,-126.25,7412:486:1,0.85
Metacarcinus,magister,48.75,-126.25,7412:486:3,1.00
Metacarcinus,magister,49.25,-125.75,7412:495:2,0.94
Metacarcinus,magister,49.75,-125.25,7412:495:3,1.00
Metacarcinus,magister,49.25,-126.25,7412:496:1,1.00
Metacarcinus,magister,49.25,-126.75,7412:496:2,1.00
Metacarcinus,magister,49.75,-126.75,7412:496:4,1.00
Metacarcinus,magister,49.25,-127.25,7412:497:1,1.00
Metacarcinus,magister,49.75,-127.25,7412:497:3,1.00
Metacarcinus,magister,49.75,-127.75,7412:497:4,1.00
Metacarcinus,magister,50.25,-124.75,7512:104:2,1.00
Metacarcinus,magister,50.25,-125.25,7512:205:1,1.00
Metacarcinus,magister,50.25,-125.75,7512:205:2,1.00
Metacarcinus,magister,50.25,-126.25,7512:206:1,1.00
Metacarcinus,magister,50.75,-126.25,7512:206:3,1.00
Metacarcinus,magister,50.75,-126.75,7512:206:4,1.00
Metacarcinus,magister,50.25,-127.25,7512:207:1,1.00
Metacarcinus,magister,50.25,-127.75,7512:207:2,1.00
Metacarcinus,magister,50.75,-127.25,7512:207:3,1.00
Metacarcinus,magister,50.75,-127.75,7512:207:4,1.00
Metacarcinus,magister,50.25,-128.25,7512:208:1,1.00
Metacarcinus,magister,50.75,-128.25,7512:208:3,1.00
Metacarcinus,magister,50.75,-128.75,7512:208:4,1.00
Metacarcinus,magister,50.75,-129.25,7512:209:3,1.00
Metacarcinus,magister,51.25,-127.75,7512:217:2,1.00
Metacarcinus,magister,51.75,-127.75,7512:217:4,1.00
Metacarcinus,magister,51.25,-128.25,7512:218:1,1.00
Metacarcinus,magister,51.25,-128.75,7512:218:2,1.00
Metacarcinus,magister,51.75,-128.25,7512:218:3,1.00
Metacarcinus,magister,51.75,-128.75,7512:218:4,1.00
Metacarcinus,magister,51.25,-129.25,7512:219:1,1.00
Metacarcinus,magister,51.25,-129.75,7512:219:2,1.00
Metacarcinus,magister,51.75,-129.25,7512:219:3,1.00
Metacarcinus,magister,51.75,-129.75,7512:219:4,1.00
Metacarcinus,magister,52.25,-127.75,7512:227:2,1.00
Metacarcinus,magister,52.25,-128.25,7512:228:1,1.00
Metacarcinus,magister,52.25,-128.75,7512:228:2,1.00
Metacarcinus,magister,52.75,-128.25,7512:228:3,1.00
Metacarcinus,magister,52.75,-128.75,7512:228:4,1.00
Metacarcinus,magister,52.25,-129.25,7512:229:1,1.00
Metacarcinus,magister,52.25,-129.75,7512:229:2,1.00
Metacarcinus,magister,52.75,-129.25,7512:229:3,1.00
Metacarcinus,magister,52.75,-129.75,7512:229:4,1.00
Metacarcinus,magister,53.75,-128.75,7512:238:4,1.00
Metacarcinus,magister,53.25,-129.25,7512:239:1,1.00
Metacarcinus,magister,53.25,-129.75,7512:239:2,1.00
Metacarcinus,magister,53.75,-129.25,7512:239:3,1.00
Metacarcinus,magister,53.75,-129.75,7512:239:4,1.00
Metacarcinus,magister,54.25,-129.75,7512:249:2,1.00
Metacarcinus,magister,54.75,-129.75,7512:249:4,1.00
Metacarcinus,magister,51.75,-130.25,7513:110:3,1.00
Metacarcinus,magister,51.75,-130.75,7513:110:4,1.00
Metacarcinus,magister,51.75,-131.25,7513:111:3,1.00
Metacarcinus,magister,52.25,-130.25,7513:120:1,1.00
Metacarcinus,magister,52.25,-130.75,7513:120:2,1.00
Metacarcinus,magister,52.75,-130.25,7513:120:3,1.00
Metacarcinus,magister,52.75,-130.75,7513:120:4,1.00
Metacarcinus,magister,52.25,-131.25,7513:121:1,1.00
Metacarcinus,magister,52.25,-131.75,7513:121:2,1.00
Metacarcinus,magister,52.75,-131.25,7513:121:3,1.00
Metacarcinus,magister,52.75,-131.75,7513:121:4,1.00
Metacarcinus,magister,52.75,-132.25,7513:122:3,1.00
Metacarcinus,magister,53.25,-130.25,7513:130:1,1.00
Metacarcinus,magister,53.25,-130.75,7513:130:2,1.00
Metacarcinus,magister,53.75,-130.25,7513:130:3,1.00
Metacarcinus,magister,53.75,-130.75,7513:130:4,1.00
Metacarcinus,magister,53.25,-131.25,7513:131:1,1.00
Metacarcinus,magister,53.25,-131.75,7513:131:2,1.00
Metacarcinus,magister,53.75,-131.25,7513:131:3,1.00
Metacarcinus,magister,53.75,-131.75,7513:131:4,1.00
Metacarcinus,magister,53.25,-132.25,7513:132:1,1.00
Metacarcinus,magister,53.25,-132.75,7513:132:2,1.00
Metacarcinus,magister,53.75,-132.25,7513:132:3,1.00
Metacarcinus,magister,53.75,-132.75,7513:132:4,1.00
Metacarcinus,magister,53.75,-133.25,7513:133:3,1.00
Metacarcinus,magister,54.25,-130.25,7513:140:1,1.00
Metacarcinus,magister,54.25,-130.75,7513:140:2,1.00
Metacarcinus,magister,54.75,-130.25,7513:140:3,1.00
Metacarcinus,magister,54.75,-130.75,7513:140:4,1.00
Metacarcinus,magister,54.25,-131.25,7513:141:1,1.00
Metacarcinus,magister,54.25,-131.75,7513:141:2,1.00
Metacarcinus,magister,54.75,-131.25,7513:141:3,1.00
Metacarcinus,magister,54.75,-131.75,7513:141:4,1.00
Metacarcinus,magister,54.25,-132.25,7513:142:1,1.00
Metacarcinus,magister,54.25,-132.75,7513:142:2,1.00
Metacarcinus,magister,54.75,-132.25,7513:142:3,1.00
Metacarcinus,magister,54.75,-132.75,7513:142:4,1.00
Metacarcinus,magister,54.25,-133.25,7513:143:1,1.00
Metacarcinus,magister,54.25,-133.75,7513:143:2,0.87
Metacarcinus,magister,54.75,-133.25,7513:143:3,1.00
Metacarcinus,magister,54.75,-133.75,7513:143:4,1.00
Metacarcinus,magister,54.75,-134.25,7513:144:3,1.00
Metacarcinus,magister,55.25,-130.25,7513:350:1,0.96
Metacarcinus,magister,55.25,-130.75,7513:350:2,0.96
Metacarcinus,magister,55.75,-130.75,7513:350:4,0.85
Metacarcinus,magister,55.25,-131.25,7513:351:1,0.96
Metacarcinus,magister,55.25,-132.25,7513:352:1,1.00
Metacarcinus,magister,55.75,-132.75,7513:352:4,0.88
Metacarcinus,magister,55.25,-133.25,7513:353:1,1.00
Metacarcinus,magister,55.25,-133.75,7513:353:2,1.00
Metacarcinus,magister,55.25,-134.25,7513:354:1,1.00
